,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres
409817,1685,1148,4,974712948,M,35,12,95833,"Wrong Trousers, The (1993)",Animation|Comedy
104789,712,1690,2,975602203,M,25,0,95136,Alien: Resurrection (1997),Action|Horror|Sci-Fi
591118,4090,1982,1,965426734,M,56,6,77379,Halloween (1978),Horror
701072,3822,2502,2,965943787,M,45,20,98027,Office Space (1999),Comedy|Romance
529896,5954,2015,3,957705162,M,45,11,70802,"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy
75871,5365,1213,4,960501794,M,18,12,90250,GoodFellas (1990),Crime|Drama
690090,2455,2633,3,974179850,M,35,7,48197,"Mummy, The (1932)",Horror|Romance
450770,3961,316,3,967225981,M,25,1,45230,Stargate (1994),Action|Adventure|Sci-Fi
591308,354,2976,3,976323458,M,35,1,55117,Bringing Out the Dead (1999),Drama|Horror
115647,5840,1084,3,957830358,F,1,0,44260,Bonnie and Clyde (1967),Crime|Drama
304001,977,2395,3,975109738,M,25,2,80110,Rushmore (1998),Comedy
274584,1274,968,3,974813536,M,45,7,37343,Night of the Living Dead (1968),Horror|Sci-Fi
141191,1793,2571,5,974703300,M,25,4,20008,"Matrix, The (1999)",Action|Sci-Fi|Thriller
64074,3823,648,5,965945181,M,56,7,93711,Mission: Impossible (1996),Action|Adventure|Mystery
486646,3380,3703,5,967587220,M,50,0,20815,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi
904909,2506,1228,4,974079135,F,25,14,98225,Raging Bull (1980),Drama
431179,4227,3438,1,965315010,M,25,19,11414-2520,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy
861926,6036,1952,4,956711123,F,25,15,32603,Midnight Cowboy (1969),Drama
720153,1124,2263,4,974913356,M,25,2,60156,"Seventh Sign, The (1988)",Thriller
57274,1142,608,4,987824246,M,18,1,43623,Fargo (1996),Crime|Drama|Thriller
556946,1519,2710,1,974770709,M,18,4,38120,"Blair Witch Project, The (1999)",Horror
330424,3526,1043,1,967618588,M,35,2,62263-3004,To Gillian on Her 37th Birthday (1996),Drama|Romance
272008,3539,1923,4,966930618,F,25,4,77006,There's Something About Mary (1998),Comedy
958578,3224,2697,4,968544112,F,25,14,93428,My Son the Fanatic (1998),Comedy|Drama|Romance
615407,218,2605,3,976842384,M,35,14,95822,Entrapment (1999),Crime|Thriller
665155,1601,1876,3,978578456,M,25,12,83001,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller
33204,4177,745,4,965331040,M,35,17,90680,"Close Shave, A (1995)",Animation|Comedy|Thriller
983580,4286,3653,4,965279228,M,35,17,11554,"Endless Summer, The (1966)",Documentary
653180,2777,2123,3,973042891,M,18,4,95326,All Dogs Go to Heaven (1989),Animation|Children's
909801,4054,3545,3,965502374,M,35,3,68122,Cabaret (1972),Musical|War
272756,1658,2580,4,974711480,F,35,6,94214,Go (1999),Crime
771265,701,1298,5,979094635,F,18,4,01002,Pink Floyd - The Wall (1982),Drama|Musical|War
476230,2576,1376,3,973898444,M,18,17,97030,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi
47,191,1193,3,977026629,M,18,4,04915,One Flew Over the Cuckoo's Nest (1975),Drama
82367,516,3035,3,976279592,F,56,14,55033,Mister Roberts (1955),Comedy|Drama|War
955345,1362,3865,4,974769162,M,35,12,75069,"Original Kings of Comedy, The (2000)",Comedy|Documentary
387999,4085,2541,3,986185343,F,25,6,79416,Cruel Intentions (1999),Drama
888382,5716,2232,5,958700853,M,1,10,03756,Cube (1997),Sci-Fi|Thriller
576849,5319,3785,3,988241675,M,18,17,94941,Scary Movie (2000),Comedy|Horror
845610,1263,1875,2,974820683,M,1,10,81301,Clockwatchers (1997),Comedy
19407,5100,2018,5,962738672,M,50,6,193122042,Bambi (1942),Animation|Children's
174713,3946,318,5,965766665,F,25,12,22207,"Shawshank Redemption, The (1994)",Drama
662011,4579,2085,3,970625914,F,18,4,63332,101 Dalmatians (1961),Animation|Children's
546241,4072,1230,4,965451819,M,50,6,93111,Annie Hall (1977),Comedy|Romance
417838,973,1307,5,975859817,F,25,1,80026,When Harry Met Sally... (1989),Comedy|Romance
219723,1681,1387,4,974710655,M,18,4,78705,Jaws (1975),Action|Horror
959220,5184,535,5,961735429,M,18,20,67212,Short Cuts (1993),Drama
658268,216,2145,3,976865972,M,45,13,52761,Pretty in Pink (1986),Comedy|Drama|Romance
140933,1199,2571,1,974846904,M,50,13,77459,"Matrix, The (1999)",Action|Sci-Fi|Thriller
642756,1851,2010,2,998443177,M,25,19,59602,Metropolis (1926),Sci-Fi
466813,523,1294,4,976193662,M,50,7,55105,M*A*S*H (1970),Comedy|War
309898,1265,3051,3,1012591405,F,18,20,49321,Anywhere But Here (1999),Drama
885253,3526,3861,1,967616718,M,35,2,62263-3004,"Replacements, The (2000)",Comedy
709569,370,2122,2,976307266,M,18,17,22304,Children of the Corn (1984),Horror|Thriller
586651,435,1263,4,976247822,M,25,7,55125,"Deer Hunter, The (1978)",Drama|War
853281,3592,3157,5,966643420,F,56,2,99701,Stuart Little (1999),Children's|Comedy
163246,5273,920,5,961112271,M,56,20,91030,Gone with the Wind (1939),Drama|Romance|War
783728,3180,3590,2,968802253,M,25,14,07430,"Lords of Flatbush, The (1974)",Comedy
155496,4204,165,4,965326558,M,35,7,06905,Die Hard: With a Vengeance (1995),Action|Thriller
678597,1182,2019,5,974853125,M,1,10,91326,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
944106,3526,2877,1,967610843,M,35,2,62263-3004,Tommy (1975),Drama|Musical
724879,302,2794,2,976504824,M,18,4,04901,European Vacation (1985),Comedy
490034,2890,858,5,972017832,M,35,7,90069,"Godfather, The (1972)",Action|Crime|Drama
648560,4104,2613,3,965409158,M,18,16,42141,Night of the Comet (1984),Action|Horror|Sci-Fi
226557,1489,2987,2,974757912,F,35,2,60201,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir
790687,26,3263,5,978139653,M,25,7,23112,White Men Can't Jump (1992),Comedy
47394,1314,260,4,975531011,F,18,4,68154,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
530786,5679,1215,3,958618726,M,35,2,33020,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi
980412,517,1503,2,976202208,F,25,14,55408,8 Heads in a Duffel Bag (1997),Comedy
109352,3989,2858,5,965598692,M,50,12,30030,American Beauty (1999),Comedy|Drama
987355,1015,3222,4,981860810,M,35,3,11220,Carmen (1984),Drama
105472,5955,1690,3,957109239,F,25,7,34952,Alien: Resurrection (1997),Action|Horror|Sci-Fi
427965,5747,1831,3,958355749,M,25,0,03755,Lost in Space (1998),Action|Sci-Fi|Thriller
559188,5812,3448,3,958016898,F,25,7,92120,"Good Morning, Vietnam (1987)",Comedy|Drama|War
584824,1635,1587,5,974716609,M,25,0,97212,Conan the Barbarian (1982),Action|Adventure
481820,2116,344,4,974649635,M,18,4,49546,Ace Ventura: Pet Detective (1994),Comedy
576837,5011,3785,2,980191958,M,18,4,64154,Scary Movie (2000),Comedy|Horror
520050,5843,899,4,957805901,M,35,1,83301,Singin' in the Rain (1952),Musical|Romance
888416,777,2162,1,975442153,M,18,19,87543,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy
624480,4786,2761,4,963000523,M,45,6,22630,"Iron Giant, The (1999)",Animation|Children's
138619,1087,2359,5,974935547,M,25,16,08826,Waking Ned Devine (1998),Comedy
679874,1764,2450,4,974705818,M,18,0,75149,Howard the Duck (1986),Adventure|Children's|Sci-Fi
967919,230,3598,5,976825777,M,45,1,43210,Hamlet (2000),Drama
187709,746,1431,3,975468705,F,18,19,95019,Beverly Hills Ninja (1997),Action|Comedy
643556,678,610,3,988638158,M,25,0,34952,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
684418,1254,1094,5,974822854,F,18,1,02144,"Crying Game, The (1992)",Drama|Romance|War
447253,2976,1278,4,971023384,M,18,20,86001,Young Frankenstein (1974),Comedy|Horror
264514,5365,1127,4,960501521,M,18,12,90250,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
488372,1924,1020,3,974693593,F,56,6,90630,Cool Runnings (1993),Comedy
313921,1842,1747,5,996425411,M,18,4,53190,Wag the Dog (1997),Comedy|Drama
610835,103,70,5,977554399,M,45,7,92104,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller
420145,927,3358,2,979433016,F,25,20,91105,Defending Your Life (1991),Comedy|Romance
461569,1920,3037,3,974728345,F,35,7,80122,Little Big Man (1970),Comedy|Drama|Western
892894,3808,2606,4,965965219,M,25,7,60010,Idle Hands (1999),Comedy|Horror
358280,5108,650,4,962333644,F,25,9,93940,Moll Flanders (1996),Drama
931636,4448,1131,4,966286016,M,25,14,06880,Jean de Florette (1986),Drama
861971,1676,2846,3,974795751,M,18,4,91301,"Adventures of Milo and Otis, The (1986)",Children's
668001,695,1956,4,975602252,F,18,1,04240,Ordinary People (1980),Drama
76558,1240,3578,5,974842419,F,18,14,02144,Gladiator (2000),Action|Drama
867542,2583,1014,5,975806733,M,35,7,19610,Pollyanna (1960),Children's|Comedy|Drama
744877,1746,1965,5,974703338,M,25,4,33157,Repo Man (1984),Comedy|Sci-Fi
894162,4088,1769,2,965432161,M,25,3,77057,"Replacement Killers, The (1998)",Action|Thriller
508209,1294,3812,3,974875014,F,50,20,11217,Everything You Always Wanted to Know About Sex (1972),Comedy
742733,4489,3556,4,980882789,M,18,4,78613,"Virgin Suicides, The (1999)",Comedy|Drama
900097,2402,1051,3,974260710,M,45,17,32024,Trees Lounge (1996),Drama
689900,5450,1258,4,971898772,M,18,12,02143,"Shining, The (1980)",Horror
254505,1951,377,3,974691938,F,18,4,90630,Speed (1994),Action|Romance|Thriller
462831,4322,3039,2,965257678,F,50,6,75605,Trading Places (1983),Comedy
953935,3391,3497,4,967666018,M,18,4,48135,Max Dugan Returns (1983),Comedy
526314,3129,2375,3,969291389,M,25,7,21117,"Money Pit, The (1986)",Comedy
898181,549,427,4,976116984,M,25,6,53217,Boxing Helena (1993),Mystery|Romance|Thriller
408821,2411,2302,4,974590756,F,35,14,01536,My Cousin Vinny (1992),Comedy
394619,3182,3298,2,968770238,M,25,12,12866,Boiler Room (2000),Drama
201591,4388,733,5,965218802,M,45,3,75074,"Rock, The (1996)",Action|Adventure|Thriller
174561,3540,318,4,968955963,M,18,17,57106,"Shawshank Redemption, The (1994)",Drama
561650,839,1288,4,980554888,M,25,0,98103,This Is Spinal Tap (1984),Comedy|Drama|Musical
368945,2205,1277,2,974603872,F,25,7,10016,Cyrano de Bergerac (1990),Action|Drama|Romance
445320,796,1276,5,976287942,M,50,6,98237,Cool Hand Luke (1967),Comedy|Drama
511819,2414,1200,4,974917603,M,25,1,49503,Aliens (1986),Action|Sci-Fi|Thriller|War
491311,1857,1023,5,974695577,M,1,10,92106,Winnie the Pooh and the Blustery Day (1968),Animation|Children's
102883,1804,589,3,976163761,M,25,7,22314,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
912534,935,3316,4,976669521,M,35,14,60538,Reindeer Games (2000),Action|Thriller
607844,4568,2272,3,964480852,F,25,4,90034,One True Thing (1998),Drama
130034,3483,1196,4,967069530,F,45,7,30260,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War
108333,2148,2858,5,974622953,F,18,0,81301,American Beauty (1999),Comedy|Drama
896485,3029,18,3,970365311,M,18,4,92037,Four Rooms (1995),Thriller
328388,5367,364,3,960501203,M,18,4,55344,"Lion King, The (1994)",Animation|Children's|Musical
936153,1733,1112,4,1003561429,M,18,14,43725,Palookaville (1996),Action|Drama
225873,5445,1240,4,959972728,M,25,0,43223,"Terminator, The (1984)",Action|Sci-Fi|Thriller
916402,5038,3317,4,962520664,M,25,20,10010,Wonder Boys (2000),Comedy|Drama
149754,1693,1954,4,974710905,M,25,12,98684,Rocky (1976),Action|Drama
754793,4705,3361,3,963671470,F,18,0,75115,Bull Durham (1988),Comedy
473029,13,1374,4,978202328,M,45,1,93304,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi
754838,4945,3361,4,962643101,M,50,0,62234,Bull Durham (1988),Comedy
377143,1285,1589,4,974833328,M,35,4,98125,Cop Land (1997),Crime|Drama|Mystery
875725,1472,3404,5,974768118,M,25,7,90248,Titanic (1953),Action|Drama
371042,1109,1711,5,975464758,M,18,10,45904,Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery
379674,752,269,5,1029311023,F,25,3,97401,My Crazy Life (Mi vida loca) (1993),Drama
6467,1496,1197,4,974752493,M,25,17,94108,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance
562501,5433,1288,2,960242782,F,35,17,45014,This Is Spinal Tap (1984),Comedy|Drama|Musical
29684,2222,1097,3,974857965,F,45,1,13088,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi
836845,5976,2088,2,956944791,F,25,1,26542,Popeye (1980),Adventure|Comedy|Musical
753797,4957,3424,3,962759504,M,25,2,48197,Do the Right Thing (1989),Comedy|Drama
607067,3029,500,3,972848043,M,18,4,92037,Mrs. Doubtfire (1993),Comedy
118136,3412,480,5,1020036897,M,25,18,85213,Jurassic Park (1993),Action|Adventure|Sci-Fi
727214,4022,112,3,965525345,M,35,14,53403,Rumble in the Bronx (1995),Action|Adventure|Crime
585556,3669,3269,3,966380012,M,25,14,60148,Forever Young (1992),Adventure|Romance|Sci-Fi
6336,1164,1197,3,1004486473,F,25,19,90020,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance
131531,1173,1552,3,975002755,F,25,7,10019,Con Air (1997),Action|Adventure|Thriller
523621,957,3174,4,975130304,M,35,1,29706,Man on the Moon (1999),Comedy|Drama
916791,2041,2457,2,978576348,F,25,20,24015,Running Scared (1986),Action|Comedy
951613,4738,3792,4,963279356,M,56,1,23608,Duel in the Sun (1946),Western
588830,4315,3033,5,965258586,M,18,4,44266,Spaceballs (1987),Comedy|Sci-Fi
302383,5927,1734,3,957272291,M,35,14,10003,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama
647052,5108,2455,3,962339446,F,25,9,93940,"Fly, The (1986)",Horror|Sci-Fi
825716,5954,2932,3,957702815,M,45,11,70802,Days of Heaven (1978),Drama
926306,2116,2170,2,974649002,M,18,4,49546,Wrongfully Accused (1998),Action|Comedy
570239,4916,3182,4,962675743,M,18,20,85054,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary
955135,1671,171,2,974792421,M,35,0,98368,Jeffrey (1995),Comedy
48651,3833,260,5,981555310,M,25,1,68516,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
372810,5677,3246,4,959040080,M,25,1,13210,Malcolm X (1992),Drama
714057,1880,1425,2,974699324,M,35,0,91006,Fierce Creatures (1997),Comedy
862573,1986,1986,3,974683251,M,50,13,91977,Halloween 5: The Revenge of Michael Myers (1989),Horror
503117,3224,2863,4,968520861,F,25,14,93428,"Hard Day's Night, A (1964)",Comedy|Musical
168335,2455,780,3,974180630,M,35,7,48197,Independence Day (ID4) (1996),Action|Sci-Fi|War
470643,3421,2316,4,967411564,M,45,7,94501,Practical Magic (1998),Drama|Romance
914837,934,1363,2,992026252,F,35,7,97401,"Preacher's Wife, The (1996)",Drama
489849,2395,858,5,974292950,M,35,7,08021,"Godfather, The (1972)",Action|Crime|Drama
854007,2116,258,3,975764443,M,18,4,49546,"Kid in King Arthur's Court, A (1995)",Adventure|Children's|Comedy|Fantasy|Romance
824483,334,949,4,976378461,F,56,2,55113,East of Eden (1955),Drama
670226,136,1960,5,977421701,M,18,2,21202,"Last Emperor, The (1987)",Drama|War
734406,4994,1199,5,962600872,M,45,17,56001,Brazil (1985),Sci-Fi
6332,1151,1197,5,975036629,M,25,15,46805,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance
653963,1137,1186,5,982912778,M,18,4,13165,"Sex, Lies, and Videotape (1989)",Drama
915037,6035,1366,4,956712007,F,25,1,78734,"Crucible, The (1996)",Drama
234193,5,506,4,978245999,M,25,20,55455,Orlando (1993),Drama
520076,6014,899,5,956780509,M,45,1,80634,Singin' in the Rain (1952),Musical|Romance
167858,678,780,4,989239442,M,25,0,34952,Independence Day (ID4) (1996),Action|Sci-Fi|War
589734,5086,2243,4,962463088,M,25,1,23462,Broadcast News (1987),Comedy|Drama|Romance
381978,2854,3481,5,972510439,F,18,4,64151,High Fidelity (2000),Comedy
657735,3272,168,4,971255567,M,35,0,08330,First Knight (1995),Action|Adventure|Drama|Romance
55614,1269,3114,5,974815514,F,56,13,01234,Toy Story 2 (1999),Animation|Children's|Comedy
273002,3562,2580,3,966789312,F,25,6,32812,Go (1999),Crime
573525,5349,3362,5,960664998,F,50,2,97424,Dog Day Afternoon (1975),Comedy|Crime|Drama
553304,2874,2040,2,972412824,F,35,20,20036,"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy
51080,3292,1029,4,968096096,F,50,6,79410,Dumbo (1941),Animation|Children's|Musical
703274,6025,1717,5,956730756,F,25,1,32607,Scream 2 (1997),Horror|Thriller
944839,4808,3029,3,962958224,M,35,0,96707-1321,Nighthawks (1981),Action|Drama
652832,2996,2989,3,972413863,M,18,0,63011,For Your Eyes Only (1981),Action
25204,4618,1270,4,964126713,M,25,14,97202,Back to the Future (1985),Comedy|Sci-Fi
674992,5874,2421,1,957565667,M,25,4,01002,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama
182107,5742,1247,3,965077255,F,25,12,20850,"Graduate, The (1967)",Drama|Romance
948977,4585,332,4,964321865,M,35,7,30324,Village of the Damned (1995),Horror|Sci-Fi
930758,1470,3946,3,974753741,M,18,4,94118,Get Carter (2000),Action|Drama|Thriller
615288,4754,3261,5,963187437,F,18,0,91107,Singles (1992),Comedy|Drama|Romance
820376,5001,907,5,962928973,F,25,2,63119,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
842293,5387,1081,4,960329060,F,25,1,45056,Victor/Victoria (1982),Comedy|Musical
996478,3092,1570,2,969650534,M,35,15,98108,Tetsuo II: Body Hammer (1992),Sci-Fi
864500,5430,1821,5,960073693,F,45,1,26505,"Object of My Affection, The (1998)",Comedy|Romance
462676,3422,3039,4,967412215,M,25,5,43221,Trading Places (1983),Comedy
879253,4989,3477,4,962593202,M,25,0,55121,Empire Records (1995),Comedy|Drama
756995,4593,2301,4,964239836,F,45,1,43202,History of the World: Part I (1981),Comedy
261137,2198,1485,5,974607021,F,35,9,46815,Liar Liar (1997),Comedy
437448,4117,1339,3,965623414,M,18,4,43551,Bram Stoker's Dracula (1992),Horror|Romance
299225,4672,913,5,963776997,M,56,13,94306,"Maltese Falcon, The (1941)",Film-Noir|Mystery
424571,2002,1252,5,974677341,F,56,13,02136-1522,Chinatown (1974),Film-Noir|Mystery|Thriller
589901,162,2694,4,978995646,F,18,4,93117,Big Daddy (1999),Comedy
794141,529,3469,5,977449071,M,35,12,92009,Inherit the Wind (1960),Drama
354489,4458,2336,4,965075362,F,25,4,15701-2017,Elizabeth (1998),Drama
343796,1717,199,5,1009258163,F,50,6,30307,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical
792275,225,1593,2,976912080,M,25,7,11215,Picture Perfect (1997),Comedy|Romance
787348,325,2447,4,976402903,F,50,3,55112,Varsity Blues (1999),Comedy|Drama
198598,808,1261,3,975393176,M,25,7,85226,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror
609982,1329,1702,2,977506034,M,18,14,60194,Flubber (1997),Children's|Comedy|Fantasy
719616,1778,786,4,976010590,M,18,4,94704,Eraser (1996),Action|Thriller
493407,5501,2405,2,959799578,M,25,2,33334,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
128715,716,1196,4,975557770,M,18,4,98188,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War
61951,181,2194,4,977088155,M,18,17,33186,"Untouchables, The (1987)",Action|Crime|Drama
785614,5636,3098,3,1014189050,M,25,7,98102,"Natural, The (1984)",Drama
695029,245,1373,1,976733068,M,35,16,66046,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi
48514,3579,260,4,966709989,M,18,0,32219,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
7977,5472,1197,4,959889514,M,35,1,27909,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance
186871,2823,104,4,972624237,M,25,4,02452,Happy Gilmore (1996),Comedy
977774,1383,2475,3,975977718,F,25,7,19806,52 Pick-Up (1986),Action|Mystery|Thriller
551434,1675,1676,3,974711193,F,25,6,97116,Starship Troopers (1997),Action|Adventure|Sci-Fi|War
192896,1873,1291,4,974693787,M,35,7,02127,Indiana Jones and the Last Crusade (1989),Action|Adventure
852896,3368,2772,3,1039034329,M,25,14,55435,Detroit Rock City (1999),Comedy
672809,3808,1391,5,965963654,M,25,7,60010,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War
623805,5795,2805,1,958062955,M,25,1,92688,Mickey Blue Eyes (1999),Comedy|Romance
848893,5656,1480,1,958836145,M,25,15,03755,Smilla's Sense of Snow (1997),Action|Drama|Thriller
106782,558,1873,5,976050199,M,35,20,55108,"Misérables, Les (1998)",Drama
343017,3521,912,5,966921725,M,25,0,53213,Casablanca (1942),Drama|Romance|War
603230,3154,1892,4,968904526,F,25,4,95616,"Perfect Murder, A (1998)",Mystery|Thriller
699173,4673,3082,4,964384446,M,35,16,94705,"World Is Not Enough, The (1999)",Action|Thriller
728155,3029,1222,5,970367810,M,18,4,92037,Full Metal Jacket (1987),Action|Drama|War
730473,2121,1249,4,974646261,M,56,13,02356,Nikita (La Femme Nikita) (1990),Thriller
36933,1543,783,2,974743629,M,25,11,10549,"Hunchback of Notre Dame, The (1996)",Animation|Children's|Musical
